no.,vid,title,description,thumbnail,view_counts,t_emoji_count,t_word_count,t_punctuation_count,t_length,t_lang,d_emoji_count,d_word_count,d_punctuation_count,d_length,d_lang,thumb_brightness,thumb_contrast,thumb_blurriness,thumb_entropy,t_lang_digit,d_lang_digit,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14
341,9Huzn-i8X3k,OFFICIAL VIDEO | Gaddi rap  Krna key kam |ALIEN BAWA • PROD.BY IK BAAZ(Leaked version),Credits Written and performed:- Alien Bawa Music:- Ik Baaz Record + Mix master:- Ritik Bhardwaj Video :- Musafir hu awara ...,https://i.ytimg.com/vi/9Huzn-i8X3k/default.jpg,25594,0,15,5,86,id,0,18,12,125,en,0.1721293341,5.676046415,40.1625,6.556161545,12,21,-0.4630839566,1.541379926,0.9049875857,1.384779074,-2.768681721,-0.1480910628,0.4015327457,1.062881167,0.7082367206,0.5403974534,2.188085926,2.060893071,0.207625753,-0.212794885
342,T7jL0NJ98Nc,Wonder Woman vs Stevie Wonder. Epic Rap Battles of History,Wonder Woman and Stevie Wonder battle it out in this episode of Epic Rap Battles of History. Who won? You decide! Want to help ...,https://i.ytimg.com/vi/T7jL0NJ98Nc/default.jpg,34860250,0,10,1,58,en,0,24,6,130,en,0.04894211147,2.252533675,43.49166667,6.073719594,30,21,-0.4630839566,0.2725456109,-0.7320113634,0.1012462885,0.2781659035,-0.1480910628,1.082481438,-0.03224539317,0.804314849,0.5403974534,-1.390034896,-1.242485323,0.4845438858,-0.8697680324
343,k61bLRcGXSY,Jurassic World &quot;Raptor Rap&quot; - Official Lyric Video | Mattel Action!,Get to know our favorite dinosaur from Jurassic World and sing along to our favorite tunes about Blue! #JurassicWorld ...,https://i.ytimg.com/vi/k61bLRcGXSY/default.jpg,7052635,0,11,7,77,en,0,19,5,121,en,0.1038424633,3.90584529,48.42638889,6.523792099,30,21,-0.4630839566,0.526312474,1.72348706,0.9722149643,0.2781659035,-0.1480910628,0.5150241944,-0.2147664866,0.631374218,0.5403974534,0.2046117561,0.3528100007,0.8950111891,-0.2568745038
344,QKkNLRVNPkA,⏩RAP DE LADY NAGANT | LADY NAGANT RAP - BOKU NO HERO RAP 2023 (Prod. Shuka4Beats),"IMPORTANTE, LEER DESCRIPCIÓN!! Rap de Lady Nagant - Boku no hero academia Rap Hola Depredadores!! Hoy les traigo un ...",https://i.ytimg.com/vi/QKkNLRVNPkA/default.jpg,8475,1,14,5,81,en,0,18,9,119,es,0.08904524994,3.761007489,49.13472222,6.425513957,30,15,0.8208826513,1.287613063,0.9049875857,1.155576791,0.2781659035,-0.1480910628,0.4015327457,0.5153178871,0.5929429666,-1.014951789,-0.2251910775,0.2130546974,0.9539299408,-0.3907063564
345,fimXsRfKXnY,Black History (It&#39;s Yours) | Black History Month Rap Anthem | Animated Music Video,"Watch the animated music video for """"Black History (It's Yours)"""" - an original rap anthem that celebrates African-American icons ...",https://i.ytimg.com/vi/fimXsRfKXnY/default.jpg,966764,0,14,7,86,en,0,20,12,133,en,0.1306085855,4.454047402,51.51944444,6.906280232,30,21,-0.4630839566,1.287613063,1.72348706,1.384779074,0.2781659035,-0.1480910628,0.6285156432,1.062881167,0.861961726,0.5403974534,0.982065918,0.8817751751,1.152289738,0.2639849128
346,v1vXC-vKgKg,Thanos vs J Robert Oppenheimer. Epic Rap Battles of History,Epic Rap Battles Of History: Thanos vs J Robert Oppenheimer Listen to this track on multiple streaming platforms: ...,https://i.ytimg.com/vi/v1vXC-vKgKg/default.jpg,29289577,0,10,1,59,en,0,18,5,117,en,0.08515388344,3.476568032,48.49722222,6.799628767,30,21,-0.4630839566,0.2725456109,-0.7320113634,0.1470867451,0.2781659035,-0.1480910628,0.4015327457,-0.2147664866,0.5545117153,0.5403974534,-0.3382204908,-0.06140350652,0.9009030643,0.1187505506
347,nY6McVtrR_w,House Music + Rap = 👀 ‘DROP’ is out now. #shorts,,https://i.ytimg.com/vi/nY6McVtrR_w/default.jpg,1698522,1,8,4,48,en,0,1,0,3,tl,0.09239155761,3.215191328,46.70277778,7.303284953,30,14,0.8208826513,-0.2349881152,0.4957378484,-0.3571582777,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.1279935524,-0.3136082507,0.7516422267,0.8046125272
348,CeLrlmV9A-s,Hitler vs Vader 2.  Epic Rap Battles of History,Hitler vs Vader battle for a second time in this episode of Epic Rap Battles of History. Who won? You decide. Want to help ERB?,https://i.ytimg.com/vi/CeLrlmV9A-s/default.jpg,98133169,0,9,1,47,en,0,25,4,127,en,0.06568930864,2.764295399,36.62083333,6.869306772,30,21,-0.4630839566,0.01877874787,-0.7320113634,-0.4029987343,0.2781659035,-0.1480910628,1.195972887,-0.3972875801,0.746667972,0.5403974534,-0.9035924419,-0.7486818094,-0.08696800538,0.2136357034
349,N_uOtAkEf6U,Michael Jordan vs Muhammad Ali. Epic Rap Battles of History,Sports icons Michael Jordan and Muhammad Ali face off in this episode of Epic Rap Battles of History. Who won? You decide?,https://i.ytimg.com/vi/N_uOtAkEf6U/default.jpg,59772158,0,10,1,59,en,0,22,3,122,en,0.08041582462,2.999757898,46.93888889,7.299975907,30,21,-0.4630839566,0.2725456109,-0.7320113634,0.1470867451,0.2781659035,-0.1480910628,0.8554985407,-0.5798086735,0.6505898436,0.5403974534,-0.4758430995,-0.5214819155,0.7712818106,0.8001063799
350,dM2UIEmfHNc,The Real Problem with Technology,Link to the full video - https://www.youtube.com/watch?v=9gTKOXLLdRc&t=787s Healthy Gamer Coaches have helped more than ...,https://i.ytimg.com/vi/dM2UIEmfHNc/default.jpg,5048,0,5,0,32,en,0,21,14,123,en,0.0643088389,2.340086564,27.86111111,6.779029269,30,21,-0.4630839566,-0.9962887044,-1.141261101,-1.090605584,0.2781659035,-0.1480910628,0.7420070919,1.427923354,0.6698054693,0.5403974534,-0.9436898434,-1.158004749,-0.8155965677,0.09069885024
351,AbJ6RZPkPIU,Has technology gone too far?,Microsoft's new AI chatbot tells a “New York Times” columnist that it wishes to be “alive” and “destructive.” ABC's Will Ganss has ...,https://i.ytimg.com/vi/AbJ6RZPkPIU/default.jpg,13053,0,5,1,28,en,0,24,6,134,en,0.09965940281,4.288947074,26.63333333,6.027374663,30,21,-0.4630839566,-0.9962887044,-0.7320113634,-1.27396741,0.2781659035,-0.1480910628,1.082481438,-0.03224539317,0.8811773517,0.5403974534,0.08310973965,0.7224683763,-0.9177224039,-0.9328789937
352,fD58Bt2gj78,A Briefer History of Time: How technology changes us in unexpected ways,"From smartphones to smartwatches, clocks are everywhere these days. But have you ever wondered what life was like before we ...",https://i.ytimg.com/vi/fD58Bt2gj78/default.jpg,236027,0,12,1,71,en,0,20,5,127,en,0.114277272,4.250969031,53.40833333,6.670363776,30,21,-0.4630839566,0.7800793371,-0.7320113634,0.6971722246,0.2781659035,-0.1480910628,0.6285156432,-0.2147664866,0.746667972,0.5403974534,0.5077033048,0.6858230186,1.309406409,-0.05727814555
353,qGHvsVTJrmM,"Apple Readies MacBook Air, iMac and Mac Pro Upgrades","Bloomberg's Mark Gurman joins Ed Ludlow to discuss how Apple is gearing up to launch its next slate of laptops and desktops, ...",https://i.ytimg.com/vi/qGHvsVTJrmM/default.jpg,6184,0,9,1,52,en,0,23,5,128,en,0.1513446675,5.669241614,44.88472222,5.721359044,30,21,-0.4630839566,0.01877874787,-0.7320113634,-0.1737964512,0.2781659035,-0.1480910628,0.9689899894,-0.2147664866,0.7658835977,0.5403974534,1.584370325,2.054327057,0.6004174308,-1.349600723
354,Kcc77Dwoa-0,CES: Gadgets unveiled at one of world’s largest technology shows – BBC News,About 100000 attendees and more than 3000 exhibitors from around the world are expected to attend. They're hoping to ...,https://i.ytimg.com/vi/Kcc77Dwoa-0/default.jpg,49818,0,13,1,75,en,0,20,5,120,en,0.0657367497,2.663642648,48.59166667,6.378545802,30,21,-0.4630839566,1.0338462,-0.7320113634,0.8805340511,0.2781659035,-0.1480910628,0.6285156432,-0.2147664866,0.6121585923,0.5403974534,-0.9022144595,-0.8458025588,0.9087588978,-0.4546660026
355,MPzwlwiT3oU,New AI technology ChatGPT Raising Questions About Human Creativity,"ChatGPT is a new artificial intelligence technology that can write term papers, software and legal documents all in a matter of ...",https://i.ytimg.com/vi/MPzwlwiT3oU/default.jpg,14420,0,9,0,66,en,0,21,4,131,en,0.1272913103,4.58407928,56.43055556,6.859016997,30,21,-0.4630839566,0.01877874787,-1.141261101,0.4679699415,0.2781659035,-0.1480910628,0.7420070919,-0.3972875801,0.8235304747,0.5403974534,0.8857116784,1.00724411,1.560793083,0.1996234356
356,3mbItamC97o,U. S. Fighter Pilots Shocked By German Technology.,,https://i.ytimg.com/vi/3mbItamC97o/default.jpg,2610609,0,8,3,50,en,0,1,0,3,tl,0.07322283612,2.772805393,10.93194444,6.53681438,30,14,-0.4630839566,-0.2349881152,0.08648811114,-0.2654773644,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.684772089,-0.740470439,-2.223754733,-0.2391412015
357,44Eiv0W8RX8,Hard to Beat Technology,Clones are poorly made these days. This one looks NOTHING like me. #shorts.,https://i.ytimg.com/vi/44Eiv0W8RX8/default.jpg,71905945,0,4,0,23,en,0,13,4,75,en,0.1307965834,4.611773854,42.66527778,6.853079059,30,21,-0.4630839566,-1.250055567,-1.141261101,-1.503169693,0.2781659035,-0.1480910628,-0.1659244981,-0.3972875801,-0.252544563,0.5403974534,0.9875265441,1.033966855,0.4158053422,0.1915373526
358,HD5KbeR5mtc,IBM Unveils World&#39;s First 2 Nanometer Chip Technology,IBM today unveiled a breakthrough in semiconductor design and process with the development of the world's first chip announced ...,https://i.ytimg.com/vi/HD5KbeR5mtc/default.jpg,326121,0,10,3,57,en,0,20,4,130,en,0.1208773356,4.248700806,47.05694444,6.930774703,30,21,-0.4630839566,0.2725456109,0.08648811114,0.0554058319,0.2781659035,-0.1480910628,0.6285156432,-0.3972875801,0.804314849,0.5403974534,0.6994100803,0.6836343885,0.7811016026,0.2973406549
359,drqDViPAQtA,Chris Brown - Technology (Audio),INDIGO' EXTENDED IS OUT NOW! https://smarturl.it/INDIGOEXTENDED FOLLOW CHRIS BROWN: ...,https://i.ytimg.com/vi/drqDViPAQtA/default.jpg,2268573,0,4,3,32,en,0,12,12,88,en,0.05948967296,2.423729526,59.40555556,6.642605158,30,21,-0.4630839566,-1.250055567,0.08648811114,-1.090605584,0.2781659035,-0.1480910628,-0.2794159468,1.062881167,-0.002741429263,0.5403974534,-1.083668306,-1.077296899,1.80825184,-0.09507889351
360,PPNZS_PxE2o,TOO LATE to learn code!? 👩‍💻 #programming #tech #technology #code #software #developer #career,,https://i.ytimg.com/vi/PPNZS_PxE2o/default.jpg,37746,1,12,9,94,en,0,1,0,3,tl,0.09271619487,3.186232268,22.00555556,7.101288776,30,14,0.8208826513,0.7800793371,2.541986535,1.751502727,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.1185640734,-0.34155111,-1.302658248,0.5295409588
361,nhL36Kt_XBg,Introducing Loop LiquidCool Technology,"Heat up your game, not your phone. Introducing our latest cooling tech breakthrough, Loop LiquidCool Technology. Smartphone ...",https://i.ytimg.com/vi/nhL36Kt_XBg/default.jpg,259839,0,4,0,38,en,0,17,7,127,en,0.08351868155,3.107552001,31.42638889,6.309854234,30,21,-0.4630839566,-1.250055567,-1.141261101,-0.8155628439,0.2781659035,-0.1480910628,0.2880412969,0.1502757003,0.746667972,0.5403974534,-0.3857168934,-0.4174704102,-0.519038851,-0.5482078584
362,sHa6acUdHLg,Russia and China are ahead of US in hypersonic missile technology. Here&#39;s why,"Russia and China are ahead of the US in developing and testing hypersonic missile technology, especially when it comes to ...",https://i.ytimg.com/vi/sHa6acUdHLg/default.jpg,366824,0,15,4,81,en,0,20,4,125,en,0.09320837243,3.052897641,29.46666667,6.301210216,30,21,-0.4630839566,1.541379926,0.4957378484,1.155576791,0.2781659035,-0.1480910628,0.6285156432,-0.3972875801,0.7082367206,0.5403974534,-0.1042681851,-0.4702068966,-0.6820473972,-0.5599789903
363,pmWFt0_RUoU,9:11 Magazine Episode 14: HAIRPIN TECHNOLOGY,"Taycan Turbo S: Electricity consumption combined: 26,9 kWh/100 km; CO2 emissions combined: 0 g/km __ Chapter 4—The ...",https://i.ytimg.com/vi/pmWFt0_RUoU/default.jpg,44001,0,7,2,44,hr,0,21,12,118,en,0.05437405374,2.60733971,34.16527778,6.045927525,40,21,-0.4630839566,-0.4887549783,-0.3227616261,-0.5405201042,1.970859028,-0.1480910628,0.7420070919,1.062881167,0.5737273409,0.5403974534,-1.23225761,-0.9001297722,-0.2912196778,-0.9076143334
364,WJaIR-VCkE8,Exclusive look at new drone technology,"NBC news got an exclusive look at a drone system the U.S. military is already using to protect troops in war zones, and it can ...",https://i.ytimg.com/vi/WJaIR-VCkE8/default.jpg,70095,0,6,0,38,en,0,26,6,130,en,0.1384883698,4.803464445,23.06805556,6.350001572,30,21,-0.4630839566,-0.7425218413,-1.141261101,-0.8155628439,0.2781659035,-0.1480910628,1.309464336,-0.03224539317,0.804314849,0.5403974534,1.210943717,1.218930839,-1.214280121,-0.4935365703
365,x-aycEm04So,Does This Technology Cross The Line? 😳,,https://i.ytimg.com/vi/x-aycEm04So/default.jpg,6752032,1,6,1,38,en,0,1,0,3,tl,0.08922078831,3.202253446,30.45833333,7.351557074,30,14,0.8208826513,-0.7425218413,-0.7320113634,-0.8155628439,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.2200923548,-0.3260921306,-0.5995611449,0.8703478705
366,o94LF2LUw84,Turtlemint #FutureKaInsurance - Health | Technology and Expert Advisor Ki Fit Jodi feat. MS Dhoni,Jab future insure karna ho toh process bhi futuristic hona chaiye! Experience technology and expert advisor ki fit jodi for the right ...,https://i.ytimg.com/vi/o94LF2LUw84/default.jpg,5825604,0,13,4,97,en,0,22,4,137,en,0.09537059877,3.702401674,46.46666667,6.814874607,30,21,-0.4630839566,1.0338462,0.4957378484,1.889024097,0.2781659035,-0.1480910628,0.8554985407,-0.3972875801,0.9388242287,0.5403974534,-0.04146372442,0.1565054172,0.7320026428,0.1395118213
367,IVoalabztM4,Why Japan is No.1 in Technology ? #shorts #japan #japantechnology,Why Japan is No.1 in Technology ? #shorts #japan #japantechnology #japanproduct #techkinglalit #lalitkumawat Japan is one of ...,https://i.ytimg.com/vi/IVoalabztM4/default.jpg,13496147,0,10,5,65,en,0,17,11,128,en,0.1278952495,4.609871613,52.39305556,6.610041131,30,21,-0.4630839566,0.2725456109,0.9049875857,0.4221294849,0.2781659035,-0.1480910628,0.2880412969,0.880360074,0.7658835977,0.5403974534,0.9032538154,1.032131365,1.224956198,-0.1394234856
368,FPw8mHs9PxI,How to look like a HACKER 👩‍💻 #programming #technology #software #tech #code #career #gaming,,https://i.ytimg.com/vi/FPw8mHs9PxI/default.jpg,171032,1,13,7,92,en,0,1,0,3,tl,0.05207399274,2.127789642,33.07916667,6.504406901,30,14,0.8208826513,1.0338462,1.72348706,1.659821814,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-1.299065644,-1.362851969,-0.3815617637,-0.2832726113
369,sZ-62Ef4K7o,When Pakistan said it will beat India in 5G Technology #shorts,When Pakistan said it will beat India in 5G Technology | By Prashant Dhawan #geopolitics #worldaffairs #prashantdhawan ...,https://i.ytimg.com/vi/sZ-62Ef4K7o/default.jpg,1626823,0,11,1,62,en,0,16,7,122,en,0.05357141915,2.597013901,19.85694444,5.487601646,30,21,-0.4630839566,0.526312474,-0.7320113634,0.284608115,0.2781659035,-0.1480910628,0.1745498482,0.1502757003,0.6505898436,0.5403974534,-1.255571095,-0.9100932391,-1.481378462,-1.667923651
370,9QmipnimwVE,What is blockchain? Explained in a minute #shorts #blockchain #technology,"Read Description ➡️ So, once the data goes on the block chain, it can never be changed or deleted ➡️ Even if the details of ...",https://i.ytimg.com/vi/9QmipnimwVE/default.jpg,33286,0,10,4,73,en,2,23,5,127,en,0.07378278928,3.397161252,34.16527778,5.724242646,30,21,-0.4630839566,0.2725456109,0.4957378484,0.7888531379,0.2781659035,8.3956241,0.9689899894,-0.2147664866,0.746667972,0.5403974534,-0.668507577,-0.1380238259,-0.2912196778,-1.345673932
371,kZfOVg07sys,Small Talk | Technology | CBC Kids,"In this episode of Small Talk, we look at the role technology plays in our lives and how it helps us, but why it's also important to ...",https://i.ytimg.com/vi/kZfOVg07sys/default.jpg,73540,0,5,2,34,en,0,28,6,136,en,0.1453416526,4.939596996,51.6375,7.162042782,30,21,-0.4630839566,-0.9962887044,-0.3227616261,-0.9989246704,0.2781659035,-0.1480910628,1.536447233,-0.03224539317,0.9196086031,0.5403974534,1.410005548,1.350286368,1.16210953,0.6122737113
372,3yMEz45weBA,HBM-PIM: Cutting-edge memory technology to accelerate next-generation AI | Samsung,PIM (Processing-In-Memory) is a next-generation fusion technology that integrates a logic unit in the memory. Learn more: ...,https://i.ytimg.com/vi/3yMEz45weBA/default.jpg,123643,0,12,5,82,en,0,20,10,125,en,0.0861673274,3.383023948,42.05138889,6.715833911,30,21,-0.4630839566,0.7800793371,0.9049875857,1.201417247,0.2781659035,-0.1480910628,0.6285156432,0.6978389806,0.7082367206,0.5403974534,-0.3087837939,-0.1516650385,0.3647424241,0.004641546991
373,0v5RTbe5ydA,Apple New Blood Sugar Technology,,https://i.ytimg.com/vi/0v5RTbe5ydA/default.jpg,1287894,0,5,0,32,en,0,1,0,3,tl,0.07640867381,2.902208209,31.19027778,7.14656375,30,14,-0.4630839566,-0.9962887044,-1.141261101,-1.090605584,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.5922356072,-0.615608492,-0.5386784349,0.5911948887
374,9-XJE9WJEGg,Technology is Power...,"Technology is Power, build your own kingdom in Rise of Kingdoms:https://bit.ly/ROKTECH_IamMoBo Subscribe and like for more ...",https://i.ytimg.com/vi/9-XJE9WJEGg/default.jpg,1669019,0,3,3,22,en,0,20,11,126,en,0.09104365928,3.200653607,44.17638889,7.393882465,30,21,-0.4630839566,-1.503822431,0.08648811114,-1.54901015,0.2781659035,-0.1480910628,0.6285156432,0.880360074,0.7274523463,0.5403974534,-0.1671448781,-0.3276358292,0.5414986791,0.9279851577
375,tEvTyKwPpYk,How strong is MagSafe technology?,,https://i.ytimg.com/vi/tEvTyKwPpYk/default.jpg,8074726,0,5,1,33,en,0,1,0,3,tl,0.09063245159,3.187357299,33.26805556,7.335391952,30,14,-0.4630839566,-0.9962887044,-0.7320113634,-1.044765127,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.1790888996,-0.3404655575,-0.3658500966,0.8483347539
376,rx5mjOEixMY,Thieves Turning To Cutting Edge Technology To Steal Cars,"In Miami, Florida, thieves are using cutting-edge technology to steal the frequency from car key fobs to steal vehicles. NBC News' ...",https://i.ytimg.com/vi/rx5mjOEixMY/default.jpg,1354539,0,9,0,56,en,0,22,8,134,en,0.0719856726,2.960987877,43.49166667,6.598104245,30,21,-0.4630839566,0.01877874787,-1.141261101,0.009565375282,0.2781659035,-0.1480910628,0.8554985407,0.3327967937,0.8811773517,0.5403974534,-0.7207069892,-0.5588914585,0.4845438858,-0.1556787343
377,ygX5zcU5vdg,About Technology Transfer,"Universities, hospitals, and research centers conduct a lot of research that generates groundbreaking inventions, that not only ...",https://i.ytimg.com/vi/ygX5zcU5vdg/default.jpg,67330,0,3,0,25,en,0,17,6,131,en,0.2369838435,7.606365299,14.49722222,4.21725753,30,21,-0.4630839566,-1.503822431,-1.141261101,-1.41148878,0.2781659035,-0.1480910628,0.2880412969,-0.03224539317,0.8235304747,0.5403974534,4.07186304,3.923475213,-1.927197016,-3.397835343
378,R7n9Mue7Ygg,iPhone 14 Plus Unboxing #shorts #iphone14plus #technology #teknotalks,New iPhone 14 Plus Blue Unboxing.,https://i.ytimg.com/vi/R7n9Mue7Ygg/default.jpg,20213,0,8,4,69,en,0,6,1,33,en,0.1168632415,3.901544216,16.33888889,7.112287716,30,21,-0.4630839566,-0.2349881152,0.4957378484,0.6054913114,0.2781659035,-0.1480910628,-0.9603646393,-0.9448508604,-1.059600841,0.5403974534,0.5828158945,0.348659856,-1.774008262,0.5445189429
379,5fKkXFresYI,5 Times Tech has SAVED LIVES!,"shorts #technology I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you ...",https://i.ytimg.com/vi/5fKkXFresYI/default.jpg,21761736,0,6,1,29,en,0,24,6,130,en,0.08978302953,3.034333023,28.19166667,7.082365793,30,21,-0.4630839566,-0.7425218413,-0.7320113634,-1.228126954,0.2781659035,-0.1480910628,1.082481438,-0.03224539317,0.804314849,0.5403974534,-0.2037613832,-0.4881200641,-0.7881011503,0.503772279
380,m17ERc-kQhQ,Breaking down Goal-Line Technology,The work on technology solutions to monitor the goals scored at FIFA matches continues. http://www.,https://i.ytimg.com/vi/m17ERc-kQhQ/default.jpg,1491457,0,5,1,34,en,0,16,5,99,en,0.08863680792,3.598206969,39.1,6.719376711,30,21,-0.4630839566,-0.9962887044,-0.7320113634,-0.9989246704,0.2781659035,-0.1480910628,0.1745498482,-0.2147664866,0.2086304531,0.5403974534,-0.2370547666,0.05596700343,0.1192476255,0.009466012209
381,WycjDx6giVE,Qatar World Cup to use &#39;semi-automatic&#39; offside technology,"Technology that automatically detects when a player is offside will be used at this year's World Cup in Qatar, Fifa has announced.",https://i.ytimg.com/vi/WycjDx6giVE/default.jpg,63040,0,11,7,66,en,0,23,3,130,en,0.04799945025,2.100260035,43.89305556,6.183096682,30,21,-0.4630839566,0.526312474,1.72348706,0.4679699415,0.2781659035,-0.1480910628,0.9689899894,-0.5798086735,0.804314849,0.5403974534,-1.417415623,-1.389415535,0.5179311784,-0.72082201
382,cERAZ1CaVk8,32bit vs 64bit Processor | #shorts #educational #electronic  #science #technology #educational,"A 32-bit system can access 232 different memory addresses, i.e 4 GB of RAM or physical memory ideally, it can access more than ...",https://i.ytimg.com/vi/cERAZ1CaVk8/default.jpg,2089395,0,10,7,94,en,0,25,7,130,en,0.04256477633,1.589655968,46.44305556,6.608859806,30,21,-0.4630839566,0.2725456109,1.72348706,1.751502727,0.2781659035,-0.1480910628,1.195972887,0.1502757003,0.804314849,0.5403974534,-1.575272255,-1.882102016,0.7300386844,-0.1410321737
